parameter ghg_rep_a /
*=>gams2prm ghg_rep_a
* Called from c:\D drive\1eppa\5_eppa\jen_ghg\2004_1997\97_chm.gms, line 134
* 06/28/10 18:46:22
OC.LAM   9.7468213816715E-01
OC.REA   1.6668576763437E+00
AMO.USA   1.8883918913505E-01
AMO.CAN   2.5575517807780E-02
AMO.MEX   5.8069468370658E-02
AMO.JPN   3.6917210848924E-02
AMO.ANZ   9.9239814110012E-03
AMO.EUR   1.6445454909659E-01
AMO.ROE   4.0773386482913E-02
AMO.RUS   1.1585539441529E-01
AMO.ASI   1.7449194743800E-01
AMO.CHN   6.4670333720604E-01
AMO.IND   6.5691086094307E-01
AMO.AFR   4.0988878650695E-01
AMO.MES   9.0166459677096E-02
AMO.BRA   5.7105424462161E-02
AMO.LAM   1.0757595849525E-01
AMO.REA   4.7748527703217E-02
/;
