parameter ch4_a /
*=>gams2prm ch4_a
* Called from c:\work\tools\program_data\ghg_20140404\ghg.gms, line 180
* 08/06/14 17:06:46
RUS.EINT   7.7396000000000E+01
RUS.OTHR   2.6585000000000E+01
RUS.OIL   1.3306134661778E+00
RUS.ROIL   7.3707000000000E+00
RUS.COAL   7.4289200000000E+00
RUS.GAS   8.9386533822197E-02
RUS.FD   1.6570000000000E+01
ROE.LIVE   7.4781343000000E+01
ROE.CROP   1.8409806723000E+02
ROE.FORS   6.6556950000000E+00
ROE.EINT   1.6418903000000E+02
ROE.OTHR   2.3616989000000E+01
ROE.OIL   2.4830656813584E-01
ROE.ROIL   4.8546989600000E+00
ROE.COAL   6.2515378260000E+00
ROE.GAS   1.2184996864165E-02
ROE.FD   2.7414443630000E+01
CHN.LIVE   3.1300000000000E+02
CHN.CROP   8.6641600000000E+02
CHN.FORS   1.6673000000000E+00
CHN.EINT   2.1928080000000E+02
CHN.OTHR   1.1313599000000E+02
CHN.OIL   8.6773899667878E-02
CHN.ROIL   2.2231062800000E+01
CHN.COAL   7.5389000000000E+01
CHN.GAS   2.6100332122454E-05
CHN.FD   1.2060545000000E+02
IND.LIVE   1.6969000000000E+02
IND.CROP   3.4777000000000E+02
IND.FORS   4.0670000000000E+00
IND.EINT   6.5640000000000E+01
IND.OTHR   4.3000000000000E+01
IND.OIL   2.9525678539299E-02
IND.ROIL   5.0462510000000E+00
IND.COAL   1.6507000000000E+01
IND.GAS   7.4321460700593E-05
IND.FD   1.0159000000000E+02
JPN.LIVE   4.9122000000000E+00
JPN.CROP   2.1387700000000E+01
JPN.FORS   2.1652000000000E-01
JPN.EINT   1.5390000000000E+01
JPN.OTHR   1.6640000000000E+01
JPN.OIL   6.3695158349234E-04
JPN.ROIL   1.1179000000000E+01
JPN.COAL   8.8623500000000E+00
JPN.GAS   4.8416507660701E-08
JPN.FD   1.5775000000000E+01
ASI.LIVE   2.3891359000000E+01
ASI.CROP   8.5493700279000E+01
ASI.FORS   1.2237010000000E+01
ASI.EINT   1.4349300000000E+01
ASI.OTHR   1.7390100000000E+01
ASI.OIL   5.2749063529934E-02
ASI.ROIL   4.3559520000000E+00
ASI.COAL   4.7774400000000E+00
ASI.GAS   1.3651864700655E-03
ASI.FD   1.7200166000000E+01
REA.LIVE   1.3642608000000E+02
REA.CROP   1.4892050500000E+02
REA.FORS   9.8805692000000E+01
REA.EINT   2.8941777000000E+01
REA.OTHR   2.9172624000000E+01
REA.OIL   4.8184226491943E-02
REA.ROIL   2.2339827300000E+00
REA.COAL   1.2044527000000E+00
REA.GAS   2.1286135080575E-03
REA.FD   4.7829399700000E+01
ANZ.LIVE   1.3038717130000E+02
ANZ.CROP   5.7213432294000E+01
ANZ.FORS   7.5052400000000E+01
ANZ.EINT   9.2176226000000E+00
ANZ.OTHR   2.0933496419600E+01
ANZ.OIL   2.0451723625356E-02
ANZ.ROIL   4.6630241000000E+00
ANZ.COAL   4.8942544780000E+00
ANZ.GAS   6.9276374643979E-05
ANZ.FD   6.0887405480000E+00
MES.LIVE   6.2219682000000E+01
MES.CROP   5.3218439050000E+01
MES.FORS   3.8167000000000E-02
MES.EINT   2.6290200000000E+01
MES.OTHR   2.7915660000000E+01
MES.OIL   7.7282058604177E-01
MES.ROIL   7.2977310000000E+00
